customer_id,Recency Days,Frequency,Revenue,R Score,F Score,M Score,RFM Score,RFM Segment
5852,4,3,8973.34,5,3,4,534,Loyal
5858,55,2,5974.68,4,2,4,424,New Customer
5860,140,2,4225.01,1,2,3,123,Hibernating
5863,88,2,3859.38,3,2,3,323,Others
5864,76,2,1423.85,3,2,2,322,Others
5869,231,1,5321.72,1,1,4,114,Hibernating
5872,60,1,1639.93,4,1,2,412,New Customer
5875,257,1,4387.44,1,1,3,113,Hibernating
5876,119,1,2264.48,2,1,3,213,Hibernating
5877,168,1,554.03,1,1,2,112,Lost
5880,173,2,4883.01,1,2,3,123,Hibernating
5884,87,1,684.24,3,1,2,312,Others
5885,330,1,84.96,1,1,1,111,Lost
5886,65,1,1609.88,3,1,2,312,Others
5888,143,1,464.76,1,1,1,111,Lost
5889,56,3,5474.77,4,3,4,434,Loyal
5893,88,1,574.56,3,1,2,312,Others
5894,96,1,1318.08,2,1,2,212,Hibernating
5895,95,2,2113.96,2,2,3,223,Hibernating
5902,117,1,2075.62,2,1,3,213,Hibernating
5903,117,1,1424.99,2,1,2,212,Hibernating
5904,184,2,2455.31,1,2,3,123,Hibernating
5905,196,1,1440.58,1,1,2,112,Lost
5906,157,1,250.93,1,1,1,111,Lost
5909,324,2,6184.5,1,2,4,124,Hibernating
5910,25,1,796.09,5,1,2,512,New Customer
5915,276,1,5287.19,1,1,4,114,Hibernating
5918,95,2,3059.07,2,2,3,223,Hibernating
5920,267,2,4470.3,1,2,3,123,Hibernating
5921,64,2,7634.02,3,2,4,324,Others
5923,40,1,1037.8,4,1,2,412,New Customer
5924,1,3,3255.02,5,3,3,533,Loyal
5925,279,1,184.5,1,1,1,111,Lost
5926,8,3,3734,5,3,3,533,Loyal
5932,314,1,909.21,1,1,2,112,Lost
5933,110,1,2290.32,2,1,3,213,Hibernating
5934,293,1,1934.72,1,1,2,112,Lost
5936,289,1,1344.64,1,1,2,112,Lost
5938,96,1,2953.72,2,1,3,213,Hibernating
5939,144,1,4156.23,1,1,3,113,Hibernating
5941,32,1,2470.8,4,1,3,413,New Customer
5942,44,2,6460.49,4,2,4,424,New Customer
5943,285,1,475.63,1,1,1,111,Lost
5944,84,3,2372.72,3,3,3,333,Loyal
5946,365,1,2888.49,1,1,3,113,Hibernating
5949,26,1,1833.37,5,1,2,512,New Customer
5952,136,3,10124.29,1,3,5,135,At Risk
5956,233,1,5080.54,1,1,4,114,Hibernating
5958,49,1,1965.47,4,1,2,412,New Customer
5960,30,1,5352.26,5,1,4,514,New Customer
5961,305,1,5472.29,1,1,4,114,Hibernating
5965,32,1,950.8,4,1,2,412,New Customer
5970,12,1,1772.96,5,1,2,512,New Customer
5972,286,1,1660.75,1,1,2,112,Lost
5973,170,2,1992.8,1,2,2,122,Lost
5975,43,1,704.02,4,1,2,412,New Customer
5976,79,1,173.72,3,1,1,311,Others
5977,214,1,2180.96,1,1,3,113,Hibernating
5979,192,3,2977.09,1,3,3,133,At Risk
5981,137,2,3929.55,1,2,3,123,Hibernating
5982,151,1,1115.64,1,1,2,112,Lost
5985,203,1,1616.39,1,1,2,112,Lost
5989,99,2,1368.82,2,2,2,222,Hibernating
5993,293,1,1566.6,1,1,2,112,Lost
5994,104,1,684.72,2,1,2,212,Hibernating
5996,123,2,2586.74,1,2,3,123,Hibernating
5997,230,1,319.13,1,1,1,111,Lost
5999,30,3,4053.81,5,3,3,533,Loyal
6000,331,1,588.74,1,1,2,112,Lost
6005,20,3,3645.11,5,3,3,533,Loyal
6006,72,1,766.38,3,1,2,312,Others
6007,321,1,1908.3,1,1,2,112,Lost
6010,62,1,377.58,3,1,1,311,Others
6011,4,1,3368.28,5,1,3,513,New Customer
6013,350,1,621.54,1,1,2,112,Lost
6018,28,1,843.21,5,1,2,512,New Customer
6019,63,2,1951.97,3,2,2,322,Others
6020,360,1,821.05,1,1,2,112,Lost
6021,88,1,2497.51,3,1,3,313,Others
6024,355,1,1407.37,1,1,2,112,Lost
6025,303,1,2584.7,1,1,3,113,Hibernating
6026,129,1,776.79,1,1,2,112,Lost
6027,167,1,704.19,1,1,2,112,Lost
6028,4,2,2721.99,5,2,3,523,New Customer
6031,88,1,805.05,3,1,2,312,Others
6035,269,1,2649.55,1,1,3,113,Hibernating
6036,319,1,2799.21,1,1,3,113,Hibernating
6038,13,2,5932.62,5,2,4,524,New Customer
6042,59,1,955.96,4,1,2,412,New Customer
6045,164,2,2783.81,1,2,3,123,Hibernating
6046,186,1,846.77,1,1,2,112,Lost
6047,273,1,3983.08,1,1,3,113,Hibernating
6050,224,1,3225.6,1,1,3,113,Hibernating
6052,212,1,1180.78,1,1,2,112,Lost
6053,148,1,202.98,1,1,1,111,Lost
6054,154,1,454.09,1,1,1,111,Lost
6056,329,1,1512.9,1,1,2,112,Lost
6057,291,1,738.37,1,1,2,112,Lost
6058,6,3,5955.15,5,3,4,534,Loyal
6063,132,1,1693.91,1,1,2,112,Lost
6065,12,1,1849.16,5,1,2,512,New Customer
6066,193,2,3142.15,1,2,3,123,Hibernating
6067,146,1,4645.32,1,1,3,113,Hibernating
6071,177,1,345.57,1,1,1,111,Lost
6077,322,1,812.71,1,1,2,112,Lost
6080,268,1,1041.35,1,1,2,112,Lost
6081,303,1,1117,1,1,2,112,Lost
6082,168,1,311.67,1,1,1,111,Lost
6084,64,1,975.51,3,1,2,312,Others
6085,125,3,11545.2,1,3,5,135,At Risk
6086,44,2,7884.44,4,2,4,424,New Customer
6087,60,2,1206.27,4,2,2,422,New Customer
6088,236,4,6311.89,1,4,4,144,At Risk
6092,119,1,1973.55,2,1,2,212,Hibernating
6093,268,1,97.93,1,1,1,111,Lost
6096,260,1,1136.62,1,1,2,112,Lost
6097,48,1,1135.33,4,1,2,412,New Customer
6098,333,1,276.84,1,1,1,111,Lost
6101,227,2,669.14,1,2,2,122,Lost
6104,18,3,5695.15,5,3,4,534,Loyal
6107,325,1,4978.23,1,1,3,113,Hibernating
6109,353,1,767.02,1,1,2,112,Lost
6111,19,2,6919.66,5,2,4,524,New Customer
6112,114,1,461.97,2,1,1,211,Hibernating
6116,39,4,8182.58,4,4,4,444,Champion
6118,316,2,1146.08,1,2,2,122,Lost
6119,81,1,374.3,3,1,1,311,Others
6121,301,1,4633.45,1,1,3,113,Hibernating
6125,82,1,1299.33,3,1,2,312,Others
6126,227,2,8373.25,1,2,4,124,Hibernating
6127,270,1,552.51,1,1,2,112,Lost
6128,185,1,1845.74,1,1,2,112,Lost
6129,255,1,3389.65,1,1,3,113,Hibernating
6135,190,3,7899.21,1,3,4,134,At Risk
6138,163,1,1580.56,1,1,2,112,Lost
6141,130,1,356.04,1,1,1,111,Lost
6142,209,1,1956.35,1,1,2,112,Lost
6144,130,1,874.13,1,1,2,112,Lost
6145,251,1,3296.76,1,1,3,113,Hibernating
6148,48,2,2677.02,4,2,3,423,New Customer
6151,301,2,1626.8,1,2,2,122,Lost
6153,263,1,5532.55,1,1,4,114,Hibernating
6154,236,1,967.94,1,1,2,112,Lost
6155,267,1,3630.6,1,1,3,113,Hibernating
6156,116,1,4108.1,2,1,3,213,Hibernating
6163,35,1,1755.32,4,1,2,412,New Customer
6164,25,1,362.7,5,1,1,511,New Customer
6165,335,1,1419.34,1,1,2,112,Lost
6166,22,2,597.67,5,2,2,522,New Customer
6170,125,1,409.22,1,1,1,111,Lost
6171,327,1,1563.53,1,1,2,112,Lost
6173,16,1,2489.67,5,1,3,513,New Customer
6174,2,1,1226.08,5,1,2,512,New Customer
6176,165,1,2478.35,1,1,3,113,Hibernating
6177,117,1,4306.6,2,1,3,213,Hibernating
6178,56,2,902.99,4,2,2,422,New Customer
6181,142,1,1024.35,1,1,2,112,Lost
6182,303,1,2524.68,1,1,3,113,Hibernating
6186,198,1,532.81,1,1,2,112,Lost
6187,219,1,5872.2,1,1,4,114,Hibernating
6191,53,2,2162.92,4,2,3,423,New Customer
6193,223,1,771.51,1,1,2,112,Lost
6195,154,1,950.69,1,1,2,112,Lost
6196,134,1,1040.85,1,1,2,112,Lost
6197,243,1,3179.88,1,1,3,113,Hibernating
6198,101,1,351.14,2,1,1,211,Hibernating
6201,49,1,2824.14,4,1,3,413,New Customer
6202,361,1,5126.22,1,1,4,114,Hibernating
6204,145,1,3725.64,1,1,3,113,Hibernating
6206,150,1,2858.81,1,1,3,113,Hibernating
6208,114,1,6342.08,2,1,4,214,Hibernating
6209,161,1,560.63,1,1,2,112,Lost
6210,27,3,1845.8,5,3,2,532,Potential Loyalist
6212,21,1,154.87,5,1,1,511,New Customer
6213,120,1,600.99,2,1,2,212,Hibernating
6215,52,1,200.52,4,1,1,411,New Customer
6217,291,1,299.92,1,1,1,111,Lost
6221,16,2,2513.08,5,2,3,523,New Customer
6223,14,1,5321.89,5,1,4,514,New Customer
6225,280,1,7110.36,1,1,4,114,Hibernating
6228,18,2,2497.25,5,2,3,523,New Customer
6229,109,1,2906.51,2,1,3,213,Hibernating
6230,181,2,1713.05,1,2,2,122,Lost
6233,215,1,1369.14,1,1,2,112,Lost
6239,152,2,2065.63,1,2,3,123,Hibernating
6240,132,1,6439,1,1,4,114,Hibernating
6241,171,1,932.63,1,1,2,112,Lost
6243,39,3,5940.6,4,3,4,434,Loyal
6246,338,1,480.02,1,1,1,111,Lost
6254,76,1,865.04,3,1,2,312,Others
6255,218,1,890.75,1,1,2,112,Lost
6256,102,3,11609.37,2,3,5,235,At Risk
6257,301,1,787.64,1,1,2,112,Lost
6258,1,1,2273.91,5,1,3,513,New Customer
6262,83,1,583.32,3,1,2,312,Others
6264,90,1,763.27,3,1,2,312,Others
6266,209,1,2065.59,1,1,3,113,Hibernating
6270,46,1,893.04,4,1,2,412,New Customer
6274,180,1,444.39,1,1,1,111,Lost
6276,140,3,5208.5,1,3,4,134,At Risk
6279,310,1,4469.82,1,1,3,113,Hibernating
6282,127,1,990.99,1,1,2,112,Lost
6283,80,3,7051.29,3,3,4,334,Loyal
6288,97,2,1588.95,2,2,2,222,Hibernating
6289,15,2,3774.64,5,2,3,523,New Customer
6290,284,1,1214.27,1,1,2,112,Lost
6295,87,2,3641.89,3,2,3,323,Others
6301,15,1,148.19,5,1,1,511,New Customer
6302,267,1,451.17,1,1,1,111,Lost
6303,149,1,6920.28,1,1,4,114,Hibernating
6306,264,1,509.73,1,1,2,112,Lost
6307,222,1,1847.48,1,1,2,112,Lost
6311,105,1,1231.51,2,1,2,212,Hibernating
6312,42,3,10562.77,4,3,5,435,Loyal
6319,106,2,4126.94,2,2,3,223,Hibernating
6321,189,1,3448.11,1,1,3,113,Hibernating
6324,347,1,1079.25,1,1,2,112,Lost
6325,305,1,2156.11,1,1,3,113,Hibernating
6327,212,1,880.27,1,1,2,112,Lost
6329,102,1,2361.48,2,1,3,213,Hibernating
6330,182,1,3664.58,1,1,3,113,Hibernating
6332,73,2,1802.38,3,2,2,322,Others
6337,96,1,550.22,2,1,2,212,Hibernating
6339,85,3,5153.56,3,3,4,334,Loyal
6340,166,1,715.67,1,1,2,112,Lost
6341,228,3,7200.61,1,3,4,134,At Risk
6343,40,2,4942.68,4,2,3,423,New Customer
6345,195,2,248.44,1,2,1,121,Lost
6346,16,1,955.08,5,1,2,512,New Customer
6352,294,1,1784.88,1,1,2,112,Lost
6356,214,1,1113.81,1,1,2,112,Lost
6358,180,1,364.23,1,1,1,111,Lost
6359,293,1,2908.87,1,1,3,113,Hibernating
6360,34,1,1000.13,4,1,2,412,New Customer
6361,47,1,210.37,4,1,1,411,New Customer
6363,26,1,1062.77,5,1,2,512,New Customer
6364,51,1,5811.3,4,1,4,414,New Customer
6365,310,1,1575.87,1,1,2,112,Lost
6369,343,1,902.62,1,1,2,112,Lost
6370,188,1,1471.64,1,1,2,112,Lost
6371,315,1,1786.32,1,1,2,112,Lost
6375,315,1,3273,1,1,3,113,Hibernating
6376,182,2,2818.32,1,2,3,123,Hibernating
6377,87,1,1327.66,3,1,2,312,Others
6378,117,1,964.68,2,1,2,212,Hibernating
6379,44,2,7686.69,4,2,4,424,New Customer
6380,281,1,1128.54,1,1,2,112,Lost
6382,293,1,1608.39,1,1,2,112,Lost
6383,15,1,1712.73,5,1,2,512,New Customer
6388,77,1,240.69,3,1,1,311,Others
6389,79,1,6243.88,3,1,4,314,Others
6391,13,2,2673.88,5,2,3,523,New Customer
6393,135,1,4315.03,1,1,3,113,Hibernating
6394,59,1,1471.56,4,1,2,412,New Customer
6395,158,2,4144.37,1,2,3,123,Hibernating
6399,163,1,1764.48,1,1,2,112,Lost
6406,1,1,5299.16,5,1,4,514,New Customer
6407,341,1,846.92,1,1,2,112,Lost
6408,267,1,1401.01,1,1,2,112,Lost
6409,36,2,6503.26,4,2,4,424,New Customer
6411,302,1,594.02,1,1,2,112,Lost
6413,40,1,2085.57,4,1,3,413,New Customer
6414,243,1,217.46,1,1,1,111,Lost
6415,201,2,5423.62,1,2,4,124,Hibernating
6421,225,1,1462.36,1,1,2,112,Lost
6425,181,1,1321.52,1,1,2,112,Lost
6428,31,1,1465.86,4,1,2,412,New Customer
6430,213,2,2162.6,1,2,3,123,Hibernating
6432,273,1,1695.6,1,1,2,112,Lost
6433,194,1,3494.94,1,1,3,113,Hibernating
6434,106,1,1502.8,2,1,2,212,Hibernating
6435,205,1,1911.84,1,1,2,112,Lost
6436,35,4,6849.07,4,4,4,444,Champion
6437,74,1,771.46,3,1,2,312,Others
6438,231,1,995.43,1,1,2,112,Lost
6443,147,2,4832.33,1,2,3,123,Hibernating
6445,22,1,234.08,5,1,1,511,New Customer
6450,171,1,432.13,1,1,1,111,Lost
6454,157,1,3599.19,1,1,3,113,Hibernating
6456,2,3,7025.41,5,3,4,534,Loyal
6459,45,4,7390.51,4,4,4,444,Champion
6463,357,1,840.36,1,1,2,112,Lost
6464,313,1,3926.16,1,1,3,113,Hibernating
6465,119,1,3022.43,2,1,3,213,Hibernating
6467,119,2,2182.85,2,2,3,223,Hibernating
6469,278,1,1258.17,1,1,2,112,Lost
6471,164,2,4597.04,1,2,3,123,Hibernating
6472,362,1,535.48,1,1,2,112,Lost
6473,301,1,5650.16,1,1,4,114,Hibernating
6474,63,1,261,3,1,1,311,Others
6476,255,1,4322.37,1,1,3,113,Hibernating
6477,25,1,660.68,5,1,2,512,New Customer
6478,93,3,5704.41,2,3,4,234,At Risk
6479,276,2,2662.43,1,2,3,123,Hibernating
6482,82,1,357.37,3,1,1,311,Others
6485,115,2,1408.96,2,2,2,222,Hibernating
6489,111,2,1257,2,2,2,222,Hibernating
6493,52,1,932.87,4,1,2,412,New Customer
6494,41,2,4019.45,4,2,3,423,New Customer
6496,154,1,1189.97,1,1,2,112,Lost
6497,142,2,3032.6,1,2,3,123,Hibernating
6498,238,1,1349.02,1,1,2,112,Lost
6499,237,1,1990.5,1,1,2,112,Lost
6500,309,1,621.07,1,1,2,112,Lost
6503,86,2,2084,3,2,3,323,Others
6507,129,1,3154.12,1,1,3,113,Hibernating
6511,152,3,2254.33,1,3,3,133,At Risk
6512,34,1,1769.36,4,1,2,412,New Customer
6515,302,1,388.03,1,1,1,111,Lost
6517,260,1,1591.33,1,1,2,112,Lost
6520,17,1,732.78,5,1,2,512,New Customer
6521,67,1,611.07,3,1,2,312,Others
6524,193,1,2239.85,1,1,3,113,Hibernating
6525,132,1,1767.75,1,1,2,112,Lost
6526,161,1,4015.68,1,1,3,113,Hibernating
6528,10,1,1066.81,5,1,2,512,New Customer
6529,324,1,1237.77,1,1,2,112,Lost
6530,286,1,1041.03,1,1,2,112,Lost
6531,207,1,2206.14,1,1,3,113,Hibernating
6532,122,1,1564.69,1,1,2,112,Lost
6534,312,1,1506.05,1,1,2,112,Lost
6536,97,1,283.74,2,1,1,211,Hibernating
6539,364,1,934.5,1,1,2,112,Lost
6543,98,2,2597.04,2,2,3,223,Hibernating
6545,269,3,7164.86,1,3,4,134,At Risk
6546,58,1,354.37,4,1,1,411,New Customer
6547,272,2,1589.51,1,2,2,122,Lost
6549,308,1,1521.54,1,1,2,112,Lost
6552,1,1,216.49,5,1,1,511,New Customer
6553,35,2,657.22,4,2,2,422,New Customer
6554,25,2,769.94,5,2,2,522,New Customer
6555,280,1,564.98,1,1,2,112,Lost
6556,121,1,2284.62,1,1,3,113,Hibernating
6557,84,1,2724.21,3,1,3,313,Others
6558,54,1,1235.71,4,1,2,412,New Customer
6561,218,1,865.52,1,1,2,112,Lost
6562,219,1,438.65,1,1,1,111,Lost
6564,86,2,2423.6,3,2,3,323,Others
6567,364,1,2260.56,1,1,3,113,Hibernating
6568,157,1,1806.24,1,1,2,112,Lost
6569,220,1,786.03,1,1,2,112,Lost
6571,18,3,3110.32,5,3,3,533,Loyal
6574,277,1,1755.1,1,1,2,112,Lost
6578,137,2,3883.77,1,2,3,123,Hibernating
6582,352,1,2692.74,1,1,3,113,Hibernating
6587,180,1,877.52,1,1,2,112,Lost
6592,162,1,331.04,1,1,1,111,Lost
6594,170,2,4785.47,1,2,3,123,Hibernating
6595,88,1,1676.06,3,1,2,312,Others
6598,22,1,941.4,5,1,2,512,New Customer
6599,174,3,4147.35,1,3,3,133,At Risk
6605,19,1,1204.71,5,1,2,512,New Customer
6607,249,2,1953.28,1,2,2,122,Lost
6610,26,2,4152.37,5,2,3,523,New Customer
6611,17,2,1341.61,5,2,2,522,New Customer
6612,144,1,1997.46,1,1,2,112,Lost
6624,231,1,1736.4,1,1,2,112,Lost
6626,95,1,2847.24,2,1,3,213,Hibernating
6627,299,1,2739.16,1,1,3,113,Hibernating
6629,222,1,2288.46,1,1,3,113,Hibernating
6633,17,2,1078.9,5,2,2,522,New Customer
6634,47,2,4477.66,4,2,3,423,New Customer
6637,59,2,2012.64,4,2,3,423,New Customer
6639,2,2,6626.67,5,2,4,524,New Customer
6640,78,2,2318.94,3,2,3,323,Others
6642,122,2,3539.98,1,2,3,123,Hibernating
6643,82,1,962.45,3,1,2,312,Others
6644,246,2,1997.22,1,2,2,122,Lost
6647,343,1,1964.16,1,1,2,112,Lost
6650,306,1,131.26,1,1,1,111,Lost
6654,5,1,351.02,5,1,1,511,New Customer
6655,278,1,1528.97,1,1,2,112,Lost
6657,133,1,1583.01,1,1,2,112,Lost
6658,109,2,4624.11,2,2,3,223,Hibernating
6661,72,1,1088.01,3,1,2,312,Others
6663,226,1,1215.08,1,1,2,112,Lost
6667,295,2,2829.16,1,2,3,123,Hibernating
6668,264,1,1291.31,1,1,2,112,Lost
6670,78,1,1274.92,3,1,2,312,Others
6671,96,2,2223.46,2,2,3,223,Hibernating
6672,325,1,3784,1,1,3,113,Hibernating
6679,248,1,323.27,1,1,1,111,Lost
6684,328,1,929.06,1,1,2,112,Lost
6685,308,1,1106.14,1,1,2,112,Lost
6686,250,1,2700.44,1,1,3,113,Hibernating
6691,92,3,2444.61,2,3,3,233,At Risk
6692,257,1,444.28,1,1,1,111,Lost
6697,362,1,1102.28,1,1,2,112,Lost
6700,294,1,3438.5,1,1,3,113,Hibernating
6702,208,1,7142.29,1,1,4,114,Hibernating
6705,67,3,4900.12,3,3,3,333,Loyal
6706,102,1,3573,2,1,3,213,Hibernating
6709,294,1,860.56,1,1,2,112,Lost
6712,113,2,2190.92,2,2,3,223,Hibernating
6714,178,2,1267.45,1,2,2,122,Lost
6718,315,1,2407.64,1,1,3,113,Hibernating
6720,243,1,2958.72,1,1,3,113,Hibernating
6722,352,1,203.16,1,1,1,111,Lost
6723,330,1,2462.82,1,1,3,113,Hibernating
6724,23,2,2609.05,5,2,3,523,New Customer
6726,161,1,364.42,1,1,1,111,Lost
6731,176,1,3974.24,1,1,3,113,Hibernating
6732,322,1,1224.56,1,1,2,112,Lost
6734,292,1,4444.59,1,1,3,113,Hibernating
6736,264,1,2029.81,1,1,3,113,Hibernating
6743,209,3,4053.02,1,3,3,133,At Risk
6744,311,1,954.53,1,1,2,112,Lost
6745,76,1,1618.2,3,1,2,312,Others
6747,271,1,811.5,1,1,2,112,Lost
6748,136,1,988.68,1,1,2,112,Lost
6750,271,1,1128.26,1,1,2,112,Lost
6752,138,1,1405.98,1,1,2,112,Lost
6754,313,2,8315.72,1,2,4,124,Hibernating
6755,29,1,2399.89,5,1,3,513,New Customer
6756,313,1,1613.62,1,1,2,112,Lost
6760,267,1,895.37,1,1,2,112,Lost
6764,201,2,2600.16,1,2,3,123,Hibernating
6767,303,1,4927.84,1,1,3,113,Hibernating
6768,16,1,839.94,5,1,2,512,New Customer
6772,182,1,1130.59,1,1,2,112,Lost
6773,324,1,980.45,1,1,2,112,Lost
6775,315,1,2662.65,1,1,3,113,Hibernating
6776,41,1,404.06,4,1,1,411,New Customer
6780,204,1,608.31,1,1,2,112,Lost
6781,133,2,2557.13,1,2,3,123,Hibernating
6782,353,1,4833.27,1,1,3,113,Hibernating
6786,208,2,1231.25,1,2,2,122,Lost
6787,35,3,3630.08,4,3,3,433,Loyal
6788,119,1,2106.1,2,1,3,213,Hibernating
6790,271,1,2973.4,1,1,3,113,Hibernating
6791,353,1,671.26,1,1,2,112,Lost
6793,16,2,4052.34,5,2,3,523,New Customer
6794,271,1,634.5,1,1,2,112,Lost
6798,237,1,1274.76,1,1,2,112,Lost
6801,132,1,575.16,1,1,2,112,Lost
6803,335,2,4089.49,1,2,3,123,Hibernating
6806,36,1,3764.54,4,1,3,413,New Customer
6808,305,1,2644.04,1,1,3,113,Hibernating
6809,20,2,5535.29,5,2,4,524,New Customer
6812,23,1,277.66,5,1,1,511,New Customer
6813,359,1,1581.61,1,1,2,112,Lost
6815,93,1,1823.12,2,1,2,212,Hibernating
6819,165,2,6840.87,1,2,4,124,Hibernating
6825,89,1,2346.25,3,1,3,313,Others
6828,108,1,3171.45,2,1,3,213,Hibernating
6830,211,1,1842.3,1,1,2,112,Lost
6833,102,1,4737.48,2,1,3,213,Hibernating
6837,306,1,3485.44,1,1,3,113,Hibernating
6838,235,2,3188.13,1,2,3,123,Hibernating
6839,307,1,370.03,1,1,1,111,Lost
6840,211,2,2896.77,1,2,3,123,Hibernating
6845,229,1,1685.42,1,1,2,112,Lost
6850,223,1,1519.53,1,1,2,112,Lost
6851,328,1,783.21,1,1,2,112,Lost
6854,362,1,1402.02,1,1,2,112,Lost
6856,136,1,764.32,1,1,2,112,Lost
6857,189,1,2523.62,1,1,3,113,Hibernating
6858,181,1,2214.71,1,1,3,113,Hibernating
6861,4,3,6677.67,5,3,4,534,Loyal
6863,4,2,4466.73,5,2,3,523,New Customer
6864,5,2,1347.82,5,2,2,522,New Customer
6867,293,1,1011.31,1,1,2,112,Lost
6869,53,2,1614.65,4,2,2,422,New Customer
6872,187,1,2364.55,1,1,3,113,Hibernating
6875,142,1,768.18,1,1,2,112,Lost
6878,99,1,2543.81,2,1,3,213,Hibernating
6881,92,1,362.81,2,1,1,211,Hibernating
6883,271,1,923.33,1,1,2,112,Lost
6884,127,1,1393.38,1,1,2,112,Lost
6885,161,1,1905.38,1,1,2,112,Lost
6891,176,1,6089.47,1,1,4,114,Hibernating
6895,18,2,5557.81,5,2,4,524,New Customer
6896,68,1,3379.7,3,1,3,313,Others
6897,101,1,881.22,2,1,2,212,Hibernating
6898,103,1,6021.52,2,1,4,214,Hibernating
6899,260,2,3025.88,1,2,3,123,Hibernating
6902,126,2,3055.68,1,2,3,123,Hibernating
6906,182,1,309.9,1,1,1,111,Lost
6907,266,1,1601.47,1,1,2,112,Lost
6908,340,1,1797.84,1,1,2,112,Lost
6909,107,2,4565.71,2,2,3,223,Hibernating
6912,104,2,669.31,2,2,2,222,Hibernating
6913,69,1,1999.79,3,1,2,312,Others
6917,134,1,1235.52,1,1,2,112,Lost
6921,335,1,2092.75,1,1,3,113,Hibernating
6923,362,1,459.88,1,1,1,111,Lost
6925,97,1,721.67,2,1,2,212,Hibernating
6926,69,1,3549.36,3,1,3,313,Others
6927,41,1,3566.13,4,1,3,413,New Customer
6931,66,1,1239.66,3,1,2,312,Others
6932,166,2,3453.45,1,2,3,123,Hibernating
6939,151,1,1314.31,1,1,2,112,Lost
6943,202,2,1909.97,1,2,2,122,Lost
6944,179,1,1665.29,1,1,2,112,Lost
6946,164,1,1197.99,1,1,2,112,Lost
6947,116,3,2951.53,2,3,3,233,At Risk
6950,1,1,138.5,5,1,1,511,New Customer
6953,155,2,3730.21,1,2,3,123,Hibernating
6955,188,1,1991.52,1,1,2,112,Lost
6959,104,2,978.48,2,2,2,222,Hibernating
6963,279,2,2985.01,1,2,3,123,Hibernating
6969,35,2,3681.11,4,2,3,423,New Customer
6972,352,1,1266.91,1,1,2,112,Lost
6974,201,2,949.52,1,2,2,122,Lost
6978,21,2,1319.74,5,2,2,522,New Customer
6979,91,2,4909.82,2,2,3,223,Hibernating
6984,186,1,216.35,1,1,1,111,Lost
6985,234,1,1470.74,1,1,2,112,Lost
6986,108,2,758,2,2,2,222,Hibernating
6987,6,1,703.02,5,1,2,512,New Customer
6989,9,1,880.66,5,1,2,512,New Customer
6990,180,1,773.79,1,1,2,112,Lost
6992,199,3,1711.41,1,3,2,132,Others
6993,365,1,3400.04,1,1,3,113,Hibernating
6996,203,1,3065.95,1,1,3,113,Hibernating
6998,206,1,802.69,1,1,2,112,Lost
7001,158,1,218.74,1,1,1,111,Lost
7002,342,1,1375.99,1,1,2,112,Lost
7003,75,3,6094.67,3,3,4,334,Loyal
7005,50,2,6127.66,4,2,4,424,New Customer
7008,354,1,2127.85,1,1,3,113,Hibernating
7010,205,2,5193.19,1,2,4,124,Hibernating
7011,68,1,725.98,3,1,2,312,Others
7012,128,1,1356.05,1,1,2,112,Lost
7015,24,5,10077,5,5,5,555,Champion
7018,61,2,5590.01,3,2,4,324,Others
7024,317,1,1375.11,1,1,2,112,Lost
7025,82,1,2319.08,3,1,3,313,Others
7028,151,1,302.12,1,1,1,111,Lost
7030,248,1,4865.55,1,1,3,113,Hibernating
7031,363,1,3777.44,1,1,3,113,Hibernating
7032,209,1,554.44,1,1,2,112,Lost
7036,345,1,1302.04,1,1,2,112,Lost
7039,156,2,808.28,1,2,2,122,Lost
7040,117,1,3022.36,2,1,3,213,Hibernating
7044,59,1,1550.44,4,1,2,412,New Customer
7045,221,1,415.06,1,1,1,111,Lost
7047,336,1,259.26,1,1,1,111,Lost
7050,202,1,4573.62,1,1,3,113,Hibernating
7051,62,1,263.76,3,1,1,311,Others
7055,16,1,530.37,5,1,2,512,New Customer
7056,140,1,410.94,1,1,1,111,Lost
7057,90,1,3535.05,3,1,3,313,Others
7058,191,1,3211.59,1,1,3,113,Hibernating
7060,92,2,4974.6,2,2,3,223,Hibernating
7061,13,1,874.51,5,1,2,512,New Customer
7062,365,1,4011.36,1,1,3,113,Hibernating
7063,338,1,1484.67,1,1,2,112,Lost
7064,85,1,596.59,3,1,2,312,Others
7066,89,2,2428.31,3,2,3,323,Others
7067,129,1,2033.18,1,1,3,113,Hibernating
7069,244,1,2874.62,1,1,3,113,Hibernating
7071,218,2,1531.92,1,2,2,122,Lost
7072,26,3,6381.92,5,3,4,534,Loyal
7073,78,2,4805.88,3,2,3,323,Others
7074,242,1,702.41,1,1,2,112,Lost
7077,264,1,167.03,1,1,1,111,Lost
7078,240,1,369.08,1,1,1,111,Lost
7080,21,1,187.4,5,1,1,511,New Customer
7081,262,1,328.49,1,1,1,111,Lost
7082,42,2,3036.19,4,2,3,423,New Customer
7094,179,1,966.74,1,1,2,112,Lost
7096,274,1,2429.47,1,1,3,113,Hibernating
7097,249,1,5580.16,1,1,4,114,Hibernating
7098,35,2,7012.71,4,2,4,424,New Customer
7099,41,2,4033.64,4,2,3,423,New Customer
7100,74,2,2416.06,3,2,3,323,Others
7101,102,1,754.52,2,1,2,212,Hibernating
7102,328,1,967.53,1,1,2,112,Lost
7105,27,1,1051.32,5,1,2,512,New Customer
7106,178,1,1627.92,1,1,2,112,Lost
