session_id,partner_key,dispatch_date,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_cost,delivery_rating
1424,PRTN-424,29-09-2024,same day,east,foggy,216.2,41.33,no,delivered,1304.99,3
1425,PRTN-025,29-06-2024,standard,east,hot,61.4,45.46,no,delivered,443.38,3
1428,PRTN-241,05-03-2024,express,central,rainy,272.5,35.07,yes,delayed,1517.71,3
1431,PRTN-190,09-03-2024,standard,east,clear,161.9,29.44,no,delivered,897.82,4
1433,PRTN-204,07-12-2024,express,west,hot,102.8,42.88,no,delivered,692.64,5
1437,PRTN-388,11-08-2024,express,south,rainy,44.4,39.82,yes,delayed,391.46,2
1440,PRTN-181,27-08-2024,standard,north,foggy,140.8,37.84,no,delivered,817.52,5
1445,PRTN-284,27-08-2024,same day,west,rainy,158.0,6.54,no,delivered,909.62,4
1450,PRTN-431,20-01-2024,two day,north,hot,15.7,31.99,no,delivered,174.47,4
1452,PRTN-447,25-12-2024,two day,west,stormy,288.0,14.97,no,delivered,1484.91,5
1454,PRTN-304,13-11-2024,same day,central,rainy,267.7,34.31,yes,delayed,1541.43,2
1458,PRTN-431,03-02-2024,same day,west,clear,291.4,23.64,no,delivered,1627.92,5
1461,PRTN-082,15-06-2024,standard,east,cold,129.0,12.76,no,delivered,683.28,4
1475,PRTN-467,01-09-2024,standard,south,hot,94.2,25.21,no,delivered,546.63,5
1481,PRTN-433,17-02-2024,two day,central,cold,224.3,32.03,no,delivered,1217.59,3
1482,PRTN-336,01-05-2024,standard,central,foggy,219.4,0.73,no,delivered,1099.19,3
1483,PRTN-109,24-04-2024,express,west,stormy,143.8,3.13,yes,delayed,778.39,3
1484,PRTN-362,19-12-2024,two day,central,clear,186.2,17.11,no,delivered,982.33,3
1504,PRTN-443,02-07-2024,express,north,clear,86.4,33.61,no,delivered,582.83,4
1505,PRTN-135,28-05-2024,same day,north,foggy,82.5,12.49,no,delivered,549.97,4
1509,PRTN-180,13-09-2024,two day,south,hot,13.2,8.27,no,delivered,95.6674,3
1516,PRTN-251,04-03-2024,standard,south,hot,209.6,42.77,no,delivered,1176.31,5
1517,PRTN-413,18-01-2024,express,south,rainy,153.5,28.22,yes,delayed,902.16,3
1520,PRTN-035,02-03-2024,same day,central,clear,228.1,29.88,yes,delayed,1330.14,2
1526,PRTN-320,13-07-2024,two day,west,rainy,127.9,29.83,no,delivered,728.99,4
1547,PRTN-035,21-03-2024,two day,east,hot,17.2,15.42,no,delivered,132.26,4
1549,PRTN-010,14-08-2024,two day,east,foggy,3.6,31.74,no,delivered,100.72,4
1551,PRTN-096,12-12-2024,two day,east,cold,44.3,37.35,no,delivered,333.55,5
1552,PRTN-297,10-08-2024,standard,east,hot,211.1,36.25,no,delivered,1164.25,4
1553,PRTN-265,12-07-2024,express,south,clear,25.3,3.21,no,delivered,186.13,4
1554,PRTN-220,24-10-2024,two day,west,hot,96.4,32.07,no,delivered,578.21,5
1560,PRTN-132,17-04-2024,express,south,cold,4.6,10.1,yes,delayed,103.3,2
1563,PRTN-322,02-01-2024,standard,south,stormy,154.5,40.42,no,delivered,893.76,4
1567,PRTN-026,28-03-2024,standard,south,foggy,30.6,5.09,no,delivered,168.27,5
1568,PRTN-270,06-04-2024,same day,south,stormy,134.7,16.95,yes,delayed,824.35,2
1577,PRTN-049,26-07-2024,same day,central,stormy,233.8,16.82,yes,delayed,1319.46,3
1579,PRTN-471,30-12-2024,two day,west,foggy,150.8,30.52,no,delivered,845.56,4
1584,PRTN-201,02-05-2024,express,east,hot,42.6,28.59,no,delivered,348.77,4
1587,PRTN-433,11-03-2024,same day,west,cold,214.9,16.21,no,delivered,1223.13,5
1588,PRTN-462,10-04-2024,express,central,clear,139.8,7.45,no,delivered,771.35,5
1596,PRTN-450,26-10-2024,two day,south,hot,243.1,3.9,no,delivered,1227.2,4
1597,PRTN-246,06-07-2024,two day,north,hot,93.5,19.58,no,delivered,526.24,3
1600,PRTN-382,19-10-2024,express,north,foggy,251.6,5.98,yes,delayed,1325.94,2
1607,PRTN-317,21-11-2024,standard,south,foggy,254.9,39.66,no,delivered,1393.48,5
1612,PRTN-458,03-01-2024,express,west,stormy,118.8,30.13,yes,delayed,734.39,2
1613,PRTN-191,10-12-2024,same day,east,stormy,214.2,23.92,yes,delayed,1242.76,3
1615,PRTN-051,04-03-2024,express,central,rainy,169.3,15.88,yes,delayed,944.14,2
1620,PRTN-424,01-10-2024,two day,east,hot,201.1,40.97,no,delivered,1128.41,5
1624,PRTN-029,22-06-2024,two day,south,hot,25.2,42.22,no,delivered,252.66,4
1628,PRTN-444,27-06-2024,two day,central,cold,297.1,0.67,no,delivered,1489.48,4
1632,PRTN-066,07-10-2024,two day,east,cold,13.9,30.49,no,delivered,160.97,4
1635,PRTN-274,01-05-2024,standard,east,clear,295.9,39.7,no,delivered,1598.6,4
1636,PRTN-281,05-06-2024,express,east,hot,249.9,19.61,no,delivered,1358.33,4
1637,PRTN-113,04-10-2024,standard,central,clear,248.1,4.64,no,delivered,1254.42,4
1650,PRTN-051,19-02-2024,standard,east,rainy,138.3,4.03,no,delivered,703.59,5
1652,PRTN-131,08-02-2024,express,central,cold,235.6,4.97,no,delivered,1242.91,5
1653,PRTN-103,27-11-2024,same day,east,foggy,137.0,10.22,no,delivered,815.66,4
1655,PRTN-336,03-04-2024,standard,west,stormy,143.1,6.6,no,delivered,735.3,4
1657,PRTN-268,25-01-2024,standard,east,clear,243.8,8.94,no,delivered,1245.82,4
1663,PRTN-034,13-06-2024,same day,north,stormy,275.3,27.15,yes,failed,1557.95,1
1667,PRTN-400,26-04-2024,same day,north,foggy,54.8,42.64,no,delivered,501.92,5
1668,PRTN-175,21-02-2024,standard,south,stormy,159.8,24.47,no,delivered,872.41,3
1671,PRTN-117,18-05-2024,same day,south,stormy,98.2,16.03,yes,delayed,639.09,3
1674,PRTN-191,28-11-2024,express,north,stormy,23.9,6.21,yes,delayed,188.13,2
1678,PRTN-024,17-03-2024,two day,south,foggy,105.2,21.72,no,delivered,591.16,4
1679,PRTN-140,16-01-2024,express,east,clear,38.9,28.22,no,delivered,329.16,4
1681,PRTN-258,12-02-2024,express,central,clear,113.2,0.67,yes,delayed,617.14,2
1682,PRTN-146,19-04-2024,express,south,foggy,10.3,11.87,yes,delayed,137.11,2
1693,PRTN-283,29-10-2024,express,south,rainy,171.2,4.63,yes,delayed,919.89,2
1695,PRTN-420,12-10-2024,same day,north,rainy,11.7,24.81,no,delivered,232.93,5
1696,PRTN-251,21-03-2024,standard,west,stormy,12.4,17.11,no,delivered,113.33,3
1697,PRTN-303,12-08-2024,two day,central,rainy,228.7,36.8,no,delivered,1253.9,4
1698,PRTN-473,01-12-2024,two day,south,cold,297.1,14.86,no,delivered,1541.08,4
1699,PRTN-218,21-09-2024,two day,north,clear,45.2,3.88,no,delivered,237.64,5
1705,PRTN-193,24-09-2024,two day,north,clear,135.9,5.77,no,delivered,696.81,4
1710,PRTN-063,06-03-2024,same day,central,foggy,87.9,2.17,no,delivered,546.01,5
1712,PRTN-102,03-05-2024,same day,west,clear,232.1,44.46,yes,failed,1393.88,1
1713,PRTN-070,18-03-2024,standard,central,stormy,258.9,4.99,no,delivered,1309.47,4
1717,PRTN-160,01-06-2024,standard,central,foggy,221.2,27.72,no,delivered,1189.16,4
1724,PRTN-140,21-01-2024,same day,central,stormy,284.0,47.19,yes,delayed,1632.7206,2
1726,PRTN-275,28-05-2024,standard,east,clear,39.7,37.05,no,delivered,309.65,5
1729,PRTN-168,18-05-2024,standard,north,foggy,229.1,9.18,no,delivered,1173.04,5
1736,PRTN-338,04-01-2024,same day,east,clear,151.9,33.49,no,delivered,959.97,4
1738,PRTN-010,29-07-2024,same day,south,rainy,239.9,27.26,yes,delayed,1381.28,3
1743,PRTN-372,05-07-2024,two day,central,foggy,3.9,2.15,no,delivered,95.6674,5
1746,PRTN-136,04-10-2024,express,south,cold,230.9,30.31,yes,delayed,1295.43,3
1754,PRTN-471,29-12-2024,two day,north,cold,105.9,36.4,no,delivered,638.7,4
1756,PRTN-138,10-03-2024,two day,south,foggy,240.6,44.07,no,delivered,1335.21,4
1758,PRTN-121,05-06-2024,same day,east,stormy,83.8,33.87,no,delivered,620.61,5
1759,PRTN-165,11-11-2024,express,south,rainy,255.8,8.8,yes,delayed,1355.4,3
1763,PRTN-118,13-06-2024,same day,central,clear,57.0,3.1,no,delivered,394.3,3
1776,PRTN-179,20-12-2024,two day,west,cold,158.3,35.97,no,delivered,899.41,3
1777,PRTN-212,29-06-2024,same day,west,foggy,77.2,32.4,no,delivered,583.2,4
1778,PRTN-089,05-05-2024,two day,east,clear,280.0,16.1,no,delivered,1448.3,4
1781,PRTN-359,16-10-2024,two day,south,cold,153.4,27.9,no,delivered,850.7,5
1784,PRTN-243,11-07-2024,express,north,hot,53.4,24.36,no,delivered,390.08,4
1788,PRTN-104,06-02-2024,express,south,clear,296.4,22.87,no,delivered,1600.61,5
1791,PRTN-439,30-11-2024,same day,central,stormy,94.9,45.43,yes,delayed,710.79,3
1795,PRTN-281,22-05-2024,same day,east,cold,251.5,8.27,no,delivered,1382.31,5
1797,PRTN-107,10-08-2024,two day,north,clear,264.2,15.46,no,delivered,1367.38,5
1803,PRTN-213,19-06-2024,standard,west,cold,213.2,43.74,no,delivered,1197.22,5
1804,PRTN-466,09-02-2024,express,north,hot,158.2,7.11,no,delivered,862.33,3
1811,PRTN-255,27-06-2024,two day,east,rainy,87.9,47.68,no,delivered,582.54,4
1812,PRTN-366,04-08-2024,express,central,hot,194.5,20.68,yes,delayed,1084.54,3
1813,PRTN-175,04-03-2024,express,south,stormy,196.8,20.75,yes,delayed,1096.25,3
1824,PRTN-350,19-02-2024,two day,east,rainy,290.5,9.25,no,delivered,1480.25,5
1827,PRTN-302,09-04-2024,same day,north,stormy,236.1,45.53,yes,delayed,1417.09,2
1828,PRTN-248,21-08-2024,standard,south,foggy,166.1,21.12,no,delivered,893.86,5
1830,PRTN-362,30-11-2024,express,west,stormy,234.8,17.72,yes,delayed,1277.16,2
1842,PRTN-309,18-10-2024,two day,west,rainy,47.2,12.47,no,delivered,273.41,4
1846,PRTN-236,28-02-2024,two day,west,hot,88.3,34.12,no,delivered,543.86,3
1847,PRTN-071,11-07-2024,two day,east,stormy,85.2,48.09,no,delivered,570.27,5
1848,PRTN-421,03-06-2024,two day,east,rainy,226.5,21.64,no,delivered,1197.42,3
1850,PRTN-433,16-02-2024,same day,east,rainy,216.0,9.15,yes,delayed,1207.45,2
1851,PRTN-089,05-05-2024,standard,north,cold,15.1,25.04,no,delivered,150.62,4
1854,PRTN-185,22-02-2024,same day,west,clear,287.4,2.31,yes,failed,1543.93,1
1856,PRTN-063,19-03-2024,two day,north,stormy,91.9,4.31,no,delivered,472.43,4
1857,PRTN-374,05-03-2024,two day,east,stormy,204.6,40.3,no,delivered,1143.9,4
1863,PRTN-145,08-06-2024,two day,south,clear,43.2,34.83,no,delivered,320.49,5
1867,PRTN-163,05-09-2024,express,north,cold,233.4,32.93,no,delivered,1315.79,4
1883,PRTN-353,08-02-2024,same day,north,rainy,29.4,6.52,no,delivered,266.56,3
1889,PRTN-428,27-05-2024,same day,north,foggy,195.5,19.14,yes,delayed,1134.92,2
1893,PRTN-115,12-12-2024,express,north,hot,56.2,15.05,yes,delayed,376.15,2
1910,PRTN-356,24-10-2024,two day,south,foggy,82.9,49.41,no,delivered,562.73,4
1916,PRTN-101,19-12-2024,two day,east,hot,296.2,40.1,no,delivered,1601.3,4
1920,PRTN-172,12-04-2024,two day,central,stormy,271.8,8.25,no,delivered,1383.75,5
1924,PRTN-160,04-06-2024,standard,west,cold,33.5,44.49,no,delivered,300.97,5
1927,PRTN-332,06-04-2024,two day,west,hot,248.3,13.62,no,delivered,1282.36,5
1929,PRTN-454,04-09-2024,express,north,rainy,137.0,18.33,yes,delayed,789.99,2
1935,PRTN-392,26-09-2024,two day,north,cold,244.5,36.85,no,delivered,1333.05,4
1936,PRTN-030,13-07-2024,two day,south,foggy,50.6,34.56,no,delivered,356.68,5
1939,PRTN-357,30-03-2024,same day,south,cold,103.3,48.25,no,delivered,761.25,5
1943,PRTN-343,23-09-2024,express,north,foggy,96.4,49.25,no,delivered,679.75,5
1958,PRTN-296,01-03-2024,same day,west,cold,52.6,30.63,no,delivered,454.89,3
1959,PRTN-300,12-12-2024,two day,east,hot,183.9,23.43,no,delivered,989.79,3
1968,PRTN-112,11-11-2024,standard,north,stormy,103.7,40.21,no,delivered,639.13,4
1975,PRTN-185,24-02-2024,standard,central,foggy,142.0,17.22,no,delivered,761.66,5
1976,PRTN-065,07-02-2024,two day,south,rainy,273.1,25.97,no,delivered,1443.41,5
1985,PRTN-390,27-10-2024,two day,south,rainy,62.5,34.21,no,delivered,415.13,4
1992,PRTN-039,19-04-2024,express,west,clear,13.9,24.14,no,delivered,191.92,4
1996,PRTN-034,15-06-2024,two day,south,foggy,32.8,31.11,no,delivered,257.33,3
1997,PRTN-126,04-02-2024,express,south,cold,11.0,14.8,yes,delayed,149.4,3
2002,PRTN-307,13-08-2024,two day,west,clear,82.5,46.77,no,delivered,552.81,4
2016,PRTN-474,03-06-2024,standard,east,cold,164.4,8.86,no,delivered,848.58,5
2020,PRTN-064,07-06-2024,same day,central,cold,252.0,18.67,yes,delayed,1416.01,2
2028,PRTN-297,30-08-2024,express,north,rainy,95.5,43.67,yes,failed,658.51,2
2041,PRTN-376,10-08-2024,same day,east,foggy,99.9,18.06,no,delivered,653.68,3
2051,PRTN-279,06-02-2024,two day,south,clear,297.0,6.21,no,delivered,1503.63,5
2055,PRTN-395,08-02-2024,express,central,cold,159.9,15.14,yes,failed,894.92,2
2068,PRTN-367,08-02-2024,express,south,rainy,150.3,24.06,yes,delayed,873.68,2
2070,PRTN-426,03-01-2024,standard,south,rainy,284.8,47.41,no,delivered,1566.23,5
2077,PRTN-202,05-04-2024,same day,east,clear,107.1,37.17,no,delivered,747.01,3
2078,PRTN-470,19-11-2024,express,east,rainy,37.1,34.9,yes,delayed,340.2,2
2085,PRTN-040,01-03-2024,two day,central,foggy,189.2,2.58,no,delivered,953.74,4
2092,PRTN-318,22-02-2024,express,west,cold,88.9,12.69,no,delivered,532.57,4
2103,PRTN-389,14-10-2024,express,central,clear,76.3,49.52,yes,delayed,580.48,2
2109,PRTN-313,04-12-2024,two day,west,foggy,193.9,43.97,no,delivered,1101.41,4
2111,PRTN-058,13-02-2024,express,west,stormy,197.5,14.37,yes,delayed,1080.61,2
2112,PRTN-411,26-05-2024,same day,west,stormy,281.3,12.3,yes,delayed,1543.4,3
2113,PRTN-368,12-07-2024,two day,north,hot,172.7,35.04,no,delivered,968.62,5
2122,PRTN-116,21-08-2024,express,central,clear,282.6,8.56,no,delivered,1488.68,5
2123,PRTN-079,25-01-2024,two day,west,clear,166.0,10.92,no,delivered,862.76,5
2130,PRTN-115,14-12-2024,standard,north,rainy,126.4,23.19,no,delivered,701.57,4
2131,PRTN-136,26-09-2024,same day,south,rainy,73.1,43.5,yes,failed,596.0,2
2132,PRTN-428,11-05-2024,standard,east,cold,57.1,10.64,no,delivered,317.42,5
2133,PRTN-474,03-06-2024,standard,north,cold,58.6,48.76,no,delivered,439.28,5
2138,PRTN-021,27-12-2024,same day,east,clear,211.5,10.56,no,delivered,1189.18,5
2141,PRTN-345,30-04-2024,standard,north,clear,139.8,8.39,no,delivered,724.17,4
2148,PRTN-479,23-05-2024,standard,north,hot,84.6,40.64,no,delivered,544.92,4
2152,PRTN-112,29-10-2024,two day,north,rainy,99.0,9.95,no,delivered,524.85,5
2156,PRTN-354,28-12-2024,same day,south,cold,127.2,49.31,no,delivered,883.93,3
2158,PRTN-037,23-06-2024,two day,central,foggy,191.8,21.35,no,delivered,1023.05,4
2167,PRTN-414,21-08-2024,two day,north,rainy,126.7,49.52,no,delivered,782.45,4
2170,PRTN-447,11-12-2024,same day,east,cold,174.0,25.17,no,delivered,1045.51,3
2179,PRTN-029,08-07-2024,two day,south,foggy,77.7,45.25,no,delivered,524.25,4
2180,PRTN-008,17-10-2024,same day,east,rainy,217.2,21.71,yes,failed,1251.13,2
2198,PRTN-248,21-07-2024,same day,east,foggy,183.6,24.37,no,delivered,1091.11,4
2199,PRTN-107,14-08-2024,same day,east,clear,167.1,42.63,no,delivered,1063.39,4
2202,PRTN-185,08-03-2024,express,west,foggy,4.5,23.38,yes,delayed,142.64,2
2203,PRTN-004,20-01-2024,standard,south,hot,241.0,33.75,no,delivered,1306.25,5
2212,PRTN-410,06-08-2024,standard,east,rainy,187.3,47.72,no,delivered,1079.66,4
2213,PRTN-239,05-01-2024,two day,east,rainy,246.8,47.77,no,delivered,1377.31,3
2215,PRTN-128,19-12-2024,standard,south,hot,37.7,32.4,no,delivered,285.7,4
2223,PRTN-452,26-06-2024,same day,north,cold,195.1,40.32,no,delivered,1196.46,4
2236,PRTN-320,12-06-2024,express,east,rainy,242.6,16.75,yes,delayed,1313.25,3
2237,PRTN-367,04-01-2024,standard,north,foggy,101.3,11.44,no,delivered,540.82,4
2250,PRTN-105,18-04-2024,two day,south,cold,75.8,46.43,no,delivered,518.29,3
2252,PRTN-278,16-11-2024,same day,east,cold,26.0,6.45,no,delivered,249.35,5
2264,PRTN-215,13-04-2024,two day,west,clear,35.4,4.84,no,delivered,191.52,4
2267,PRTN-476,06-02-2024,standard,west,stormy,84.4,40.1,no,delivered,542.3,4
2269,PRTN-482,01-10-2024,same day,north,hot,178.8,27.07,no,delivered,1075.21,5
2274,PRTN-277,06-03-2024,standard,north,clear,266.9,37.14,no,delivered,1445.92,3
2276,PRTN-069,20-04-2024,standard,central,rainy,268.3,12.7,no,delivered,1379.6,4
2277,PRTN-205,08-11-2024,two day,south,cold,42.0,28.59,no,delivered,295.77,3
2278,PRTN-030,04-07-2024,same day,west,rainy,286.2,11.07,yes,delayed,1564.21,3
2280,PRTN-476,31-01-2024,two day,north,stormy,9.9,24.77,no,delivered,123.81,3
2284,PRTN-387,19-01-2024,standard,west,foggy,295.2,38.53,no,delivered,1591.59,3
2289,PRTN-077,24-03-2024,standard,west,cold,82.3,22.91,no,delivered,480.23,4
2295,PRTN-261,04-10-2024,express,central,clear,149.4,21.8,no,delivered,862.4,5
2302,PRTN-255,29-06-2024,express,west,stormy,133.7,43.21,yes,delayed,848.13,2
2304,PRTN-126,07-01-2024,two day,east,stormy,164.6,38.12,no,delivered,937.36,4
2319,PRTN-058,14-02-2024,same day,central,cold,75.2,22.01,no,delivered,542.03,4
2343,PRTN-306,03-12-2024,two day,west,clear,200.7,44.23,no,delivered,1136.19,5
2352,PRTN-057,04-09-2024,same day,north,clear,129.7,37.64,no,delivered,861.42,3
2355,PRTN-334,30-04-2024,same day,south,stormy,283.2,19.18,yes,failed,1573.54,2
2365,PRTN-055,11-01-2024,same day,east,rainy,178.9,28.65,yes,delayed,1080.45,3
2366,PRTN-085,07-05-2024,same day,central,stormy,114.5,46.28,yes,failed,811.34,1
2369,PRTN-332,28-04-2024,same day,west,cold,236.5,43.31,yes,delayed,1412.43,3
2372,PRTN-001,26-12-2024,two day,north,rainy,61.6,24.83,no,delivered,382.49,5
2376,PRTN-208,28-04-2024,express,east,clear,11.8,12.82,no,delivered,147.46,4
2380,PRTN-456,22-11-2024,same day,central,stormy,52.5,47.11,yes,delayed,503.83,2
2382,PRTN-376,27-07-2024,standard,central,foggy,29.9,31.56,no,delivered,244.18,4
2388,PRTN-465,22-12-2024,express,south,foggy,44.1,38.79,yes,failed,386.87,1
2393,PRTN-291,28-02-2024,express,north,rainy,220.5,38.01,yes,delayed,1266.53,2
2399,PRTN-458,23-01-2024,express,south,rainy,250.2,3.85,yes,failed,1312.55,1
2401,PRTN-423,13-11-2024,express,east,clear,297.1,18.07,yes,delayed,1601.71,2
2406,PRTN-061,07-08-2024,standard,south,cold,85.8,38.93,no,delivered,545.79,4
2408,PRTN-199,15-10-2024,express,west,clear,159.6,19.56,yes,failed,906.68,1
2411,PRTN-343,09-10-2024,standard,north,clear,134.6,34.4,no,delivered,776.2,4
2416,PRTN-355,13-12-2024,two day,east,rainy,175.1,35.63,no,delivered,982.39,5
2418,PRTN-451,15-07-2024,two day,west,stormy,148.3,45.98,no,delivered,879.44,4
2420,PRTN-424,29-09-2024,standard,central,stormy,23.0,19.27,no,delivered,172.81,5
2422,PRTN-356,01-11-2024,same day,east,hot,192.9,33.87,no,delivered,1166.11,3
2424,PRTN-085,09-05-2024,two day,west,hot,24.4,37.39,no,delivered,234.17,5
2426,PRTN-188,06-07-2024,two day,south,hot,231.1,30.56,no,delivered,1247.18,5
2432,PRTN-009,13-02-2024,standard,west,cold,260.4,4.59,no,delivered,1315.77,5
2442,PRTN-402,11-01-2024,same day,west,rainy,243.1,16.91,yes,delayed,1366.23,3
2444,PRTN-141,13-03-2024,same day,west,foggy,88.1,11.31,no,delivered,574.43,3
2446,PRTN-198,30-08-2024,express,east,foggy,150.4,40.78,yes,delayed,924.34,3
2447,PRTN-384,29-09-2024,two day,north,cold,160.4,40.11,no,delivered,922.33,5
2451,PRTN-465,28-12-2024,two day,south,stormy,196.1,11.3,no,delivered,1014.4,5
2456,PRTN-404,09-10-2024,same day,east,rainy,294.3,35.5,yes,failed,1632.7206,1
2461,PRTN-056,12-08-2024,express,south,stormy,189.8,44.06,yes,delayed,1131.18,2
2474,PRTN-280,16-05-2024,express,east,stormy,181.9,11.18,yes,delayed,993.04,3
2475,PRTN-221,15-05-2024,same day,west,foggy,264.1,41.04,yes,delayed,1543.62,3
2477,PRTN-023,11-12-2024,standard,east,clear,59.3,16.27,no,delivered,345.31,5
2480,PRTN-440,27-12-2024,standard,west,stormy,21.9,29.67,no,delivered,198.51,5
2481,PRTN-025,17-07-2024,standard,west,clear,110.7,48.67,no,delivered,699.51,3
2482,PRTN-056,21-08-2024,two day,west,cold,210.2,3.87,no,delivered,1062.61,5
2485,PRTN-169,17-08-2024,two day,east,stormy,7.0,28.54,no,delivered,120.62,4
2490,PRTN-267,09-10-2024,standard,central,hot,103.9,44.8,no,delivered,653.9,4
2493,PRTN-450,09-11-2024,express,central,clear,256.1,23.97,no,delivered,1402.41,5
2496,PRTN-086,09-10-2024,standard,central,stormy,235.9,13.86,no,delivered,1221.08,5
2498,PRTN-207,11-09-2024,two day,east,clear,122.9,49.52,no,delivered,764.32,5
2508,PRTN-030,13-07-2024,same day,north,cold,41.4,33.85,no,delivered,408.55,5
2509,PRTN-328,14-04-2024,two day,north,rainy,146.5,19.05,no,delivered,789.65,5
2512,PRTN-151,08-11-2024,standard,west,cold,287.1,42.49,no,delivered,1562.97,4
2513,PRTN-015,08-12-2024,express,central,foggy,116.5,42.89,yes,delayed,761.17,3
2514,PRTN-095,23-05-2024,same day,west,stormy,105.0,48.69,no,delivered,771.07,5
2515,PRTN-084,04-06-2024,two day,central,clear,86.5,9.84,no,delivered,462.02,3
2518,PRTN-426,20-01-2024,same day,west,clear,177.0,38.93,no,delivered,1101.79,5
2523,PRTN-110,08-07-2024,standard,north,hot,29.9,30.38,no,delivered,240.64,4
2524,PRTN-447,10-12-2024,standard,south,cold,250.8,34.01,no,delivered,1356.03,4
2528,PRTN-036,17-04-2024,two day,north,hot,187.9,45.13,no,delivered,1074.89,4
2536,PRTN-161,14-11-2024,same day,west,rainy,297.1,43.66,yes,delayed,1632.7206,3
2538,PRTN-152,11-09-2024,express,east,clear,227.4,12.46,no,delivered,1224.38,5
2539,PRTN-421,08-05-2024,express,east,stormy,157.8,18.47,yes,delayed,894.41,3
2543,PRTN-474,24-05-2024,two day,south,clear,98.5,8.2,no,delivered,517.1,4
2553,PRTN-091,07-06-2024,express,central,hot,238.4,44.79,yes,delayed,1376.37,2
2555,PRTN-295,03-11-2024,two day,south,cold,226.4,38.86,no,delivered,1248.58,5
2559,PRTN-388,04-08-2024,two day,west,foggy,237.4,2.22,no,delivered,1193.66,5
